// Header_Data
// PASS/FAIL, ICT_ID, SeriesNo, BoardName, BarCode, Date, Time, Result, Retest,WorkSchedule,OperID, DetailResult, MulBrdNum, MulBrdResult,RetryCnt,BeginDate,BeginTime,Version,BoardVersion,FixtureBarcode,PinOffset,LeftRight
FAIL,1,723,N50Q_5,66830031VV,20260703,223729,F,0,0,,FPPFFPPPPPNN,1,F,0,20260703,223719,0,,,0,0,10.91 sec

// Component_Data
// StepNum, PartName, Act_V, Std_V, HLim, LLim, Mode, Type, HPin, LPin, Loc, Msr_V, Result
 1700, QC1/3_4_5/0N,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 762, 1, B4, 79185.8817974  , 1
 1702, QC4/2_3,    0.764V ,    0.764V ,  30.0,  20.0, 1, Q, 1012, 878, C5, 2.1042698V , 1
 1703, QC4/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 878, 1012, C5, 79970.5929105  , 1
 1705, QC5/2_3,    0.765V ,    0.765V ,  20.0,  20.0, 1, Q, 1013, 885, C5, 2.1099290V , 1
 1706, QC5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 885, 1013, C5, 81919.0685556  , 1
 1708, QC6/2_3,    0.629V ,    0.629V ,  20.0,  20.0, 1, Q, 1, 205, B5, 1.9732311V , 1
 1709, QC6/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 205, 1, B5, 78264.3696041  , 1
 1711, QC7/1_6,    0.655V ,    0.655V ,  20.0,  20.0, 1, Q, 1, 930, C5, 1.9977012V , 1
 1712, QC7/6_1_2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 930, 1, C5, 80933.0759331  , 1
 1714, QC7/4_3,    0.662V ,    0.662V ,  20.0,  20.0, 1, Q, 1, 380, C5, 2.0073458V , 1
 1715, QC7/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 380, 1, C5, 75483.0483048  , 1
 1721, QC9/2_3,    0.632V ,    0.632V ,  20.0,  20.0, 1, Q, 1, 3270, B5, 1.9729920V , 1
 1722, QC9/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 3270, 1, B5, 74922.5729601  , 1
 1724, QC10/2_3,    0.627V ,    0.627V ,  20.0,  20.0, 1, Q, 1, 3276, B5, 1.9678110V , 1
 1725, QC10/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 3276, 1, B5, 78112.8706723  , 1
 1727, QC11/1_6,    0.734V ,    0.734V ,  20.0,  20.0, 1, Q, 130, 138, A5, 2.0757346V , 1
 1728, QC11/6_1_2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 138, 130, A5, 88769.8552771  , 1
 1730, QC11/4_3,    0.738V ,    0.738V ,  20.0,  20.0, 1, Q, 140, 138, A5, 2.0801185V , 1
 1731, QC11/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 138, 140, A5, 72240.8842952  , 1
 1733, QC12/1_6,    7.000V ,    0.700V ,  20.0,  20.0, 1, Q, 1, 139, A5, 2.0413011V , 1
 1734, QC12/6_1_2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 139, 1, A5, 79654.8448385  , 1
 1736, QC12/4_3,    0.666V ,    0.666V ,  20.0,  20.0, 1, Q, 1, 142, A5, 2.0071864V , 1
 1737, QC12/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 142, 1, A5, 79654.8448385  , 1
 1739, QC13/1_6,    0.743V ,    0.743V ,  20.0,  20.0, 1, Q, 130, 131, A5, 2.0849806V , 1
 1740, QC13/6_1_2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 131, 130, A5, 81423.0800356  , 1
 1742, QC13/4_3,    0.713V ,    0.713V ,  20.0,  20.0, 1, Q, 140, 132, A5, 2.0561266V , 1
 1743, QC13/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 132, 140, A5, 73423.4332823  , 1
 1745, QDP11/2_3,    0.704V ,    0.704V ,  20.0,  20.0, 1, Q, 1111, 15, F1, 2.0465618V , 1
 1746, QDP11/3_2_1,    1.500V ,    6.600mA,  20.0,  20.0, 15, QF, 15, 1111, F1, 0.0071537mA, 1
 1759, QDP19/2_3,    0.741V ,    0.741V ,  20.0,  20.0, 1, Q, 918, 77, B1, 2.0851400V , 1
 1760, QDP19/3_2_1,    1.500V ,    6.500mA,  20.0,  20.0, 15, QF, 77, 918, B1, 0.0067153mA, 1
 1762, QETN3/1_2,    0.891V ,    0.891V ,  20.0,  20.0, 1, Q, 61, 1, A2, 2.2314824V , 1
 1764, QFP1/1_6,    0.765V ,    0.765V ,  20.0,  20.0, 1, Q, 1, 224, B4, 2.1098493V , 1
 1765, QFP1/6_1_2,    1.500V ,    6.600mA,  20.0,  20.0, 15, QF, 224, 1, B4, 0.0072932mA, 1
 1766, QFP1/4_3,    0.761V ,    0.761V ,  20.0,  20.0, 1, Q, 1, 920, B4, 2.1057842V , 1
 1767, QFP1/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 920, 1, B4, 82759.3156206  , 1
 1769, QFP2/1_6,    0.781V ,    0.781V ,  20.0,  20.0, 1, Q, 971, 920, C4, 2.1246748V , 1
 1772, QFP2/3_4,    0.794V ,    0.794V ,  20.0,  20.0, 1, Q, 971, 228, C4, 2.1391815V , 1
 1775, QFP4/1_6,    0.700V ,    0.700V ,  20.0,  20.0, 1, Q, 1, 257, B2, 2.0420981V , 1
 1776, QFP4/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 257, 1, B2, 81587.7392151  , 1
 1778, QH2/2_1,    0.897V ,    0.897V ,  20.0,  20.0, 1, Q, 1147, 785, G4, 2.2414458V , 1
 1779, QH2/3_1,    0.930V ,    0.930V ,  20.0,  20.0, 1, Q, 432, 785, G4, 2.2708578V , 1
 1780, QH2/2_3_1,    1.500V ,    0.200V ,  20.0,  -1.0, 3, Q, 432, 1147, G4, 1.9984776V , 1
 1781, QHM3/1_6,    0.781V ,    0.781V ,  20.0,  20.0, 1, Q, 1002, 473, D1, 2.1245951V , 1
 1782, QHM3/6_1_2,    1.500V ,    6.600mA,  20.0,  20.0, 15, QF, 473, 1002, D1, 0.0072235mA, 1
 1783, QHM3/4_3,    0.782V ,    0.782V ,  20.0,  20.0, 1, Q, 1003, 476, D1, 2.1237980V , 1
 1784, QHM3/3_4_5,    1.500V ,    6.600mA,  20.0,  20.0, 15, QF, 476, 1003, D1, 0.0071039mA, 1
 1785, QL3/1_2,    0.892V ,    0.892V ,  20.0,  20.0, 1, Q, 57, 1, A2, 2.2364243V , 1
 1786, QL3/1_3,    0.882V ,    0.882V ,  20.0,  20.0, 1, Q, 57, 95, A2, 2.2268594V , 1
 1787, QL3/3_2_1,    2.500V ,    0.250V ,  20.0,  -1.0, 4, Q, 95, 1, A2, 2.0012315V , 1
 1788, QLED3/1_6,    0.773V ,    0.773V ,  20.0,  20.0, 1, Q, 1, 1137, G1, 2.1144723V , 1
 1789, QLED3/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 1137, 1, G1, 78722.4221562  , 1
 1791, QLED3/4_3,    0.775V ,    0.775V ,  20.0,  20.0, 1, Q, 1, 1139, G1, 2.1195735V , 1
 1792, QLED3/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 1139, 1, G1, 77811.6300650  , 1
 1794, QMS3/1_6,    0.766V ,    0.766V ,  20.0,  20.0, 1, Q, 1, 955, B1, 2.1096898V , 1
 1795, QMS3/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 955, 1, B1, 79497.9062969  , 1
 1797, QMS3/4_3,    0.773V ,    0.773V ,  20.0,  20.0, 1, Q, 1, 954, B1, 2.1153491V , 1
 1798, QMS3/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 954, 1, B1, 74922.5729601  , 1
 1800, QMS4/2_3,    0.672V ,    0.672V ,  20.0,  20.0, 1, Q, 956, 949, B1, 2.0166716V , 1
 1801, QMS4/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 949, 956, B1, 76484.3809379  , 1
 1803, QSI4/1_2,    0.794V ,    0.794V ,  30.0,  30.0, 1, Q, 1024, 1144, F6, 2.1388627V , 1
 1805, QSI6/1_2,    0.781V ,    0.781V ,  20.0,  20.0, 1, Q, 919, 1144, B4, 2.1243560V , 1
 1807, QSI7/1_2,    0.771V ,    0.771V ,  20.0,  20.0, 1, Q, 1145, 1144, G1, 2.1143129V , 1
 1809, QSQ2/2_3,    0.709V ,    0.709V ,  20.0,  20.0, 1, Q, 1, 798, G6, 2.0510254V , 1
 1810, QSQ2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 798, 1, G6, 80933.0759331  , 1
 1812, QSQ9/1_6,    0.758V ,    0.758V ,  20.0,  20.0, 1, Q, 1, 226, B4, 2.0995670V , 1
 1813, QSQ9/6_1_2,    2.000V ,    6.600mA,  20.0,  20.0, 15, QF, 226, 1, B4, 0.0070242mA, 1
 1814, QSQ9/4_3,    0.818V ,    0.818V ,  20.0,  20.0, 1, Q, 1, 1158, B4, 2.1635719V , 1
 1815, QSQ9/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 1158, 1, B4, 76629.6070667  , 1
 1817, QSQ10/1_6,    0.760V ,    0.760V ,  20.0,  20.0, 1, Q, 1, 384, C5, 2.1051465V , 1
 1818, QSQ10/6_1_2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 384, 1, C5, 82589.8867181  , 1
 1823, QSQ11/4_3,    0.761V ,    0.761V ,  20.0,  20.0, 1, Q, 1, 133, A5, 2.1052262V , 1
 1824, QSQ11/3_4_5,    1.500V ,    6.600mA,  20.0,  20.0, 15, QF, 133, 1, A5, 0.0072035mA, 1
 1825, QSQ11/1_6,    0.721V ,    0.721V ,  20.0,  20.0, 1, Q, 1, 137, A5, 2.0660900V , 1
 1826, QSQ11/6_1_2/ON,     3.00  ,    30.00  ,  30.0,  -1.0, 31, QF, 137, 1, A5, 95271.8575353  , 1
 1828, QSQ12/2_3,    0.600V ,    0.600V ,  30.0,  20.0, 0, Q, 1, 389, C6, 1.9431815V , 1
 1831, QSQ16/4_3,    0.785V ,    0.785V ,  20.0,  20.0, 1, Q, 1, 639, C5, 2.1297761V , 1
 1832, QSQ16/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 639, 1, C5, 88574.8877345  , 1
 1834, QSQ16/1_6,    0.760V ,    0.760V ,  20.0,  20.0, 1, Q, 1, 188, C5, 2.1053059V , 1
 1835, QSQ16/6_1_2/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 188, 1, C5, 82589.8867181  , 1
 1837, QSQ17/2_3,    0.713V ,    0.713V ,  20.0,  20.0, 1, Q, 1, 383, C5, 2.0557281V , 1
 1840, QSQ18/2_3,    0.716V ,    0.716V ,  20.0,  20.0, 1, Q, 1, 218, B4, 2.0608293V , 1
 1841, QSQ18/3_2_1,    3.000V ,    6.600mA,  20.0,  20.0, 15, QF, 218, 1, B4, 0.0072135mA, 1
 1844, QSQ24/2_3,    0.709V ,    0.709V ,  20.0,  20.0, 1, Q, 1, 220, B4, 2.0515833V , 1
 1845, QSQ24/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 220, 1, B4, 77661.8816084  , 1
 1849, QTM1/1_6,    0.764V ,    0.764V ,  20.0,  20.0, 1, Q, 1, 211, B4, 2.1049871V , 1
 1850, QTM1/6_1_2,    2.500V ,    6.600mA,  20.0,  20.0, 15, QF, 211, 1, B4, 0.0068449mA, 1
 1851, QTM1/4_3,    0.728V ,    0.728V ,  20.0,  20.0, 1, Q, 1, 213, B4, 2.0710319V , 1
 1852, QTM1/3_4_5/ON,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 213, 1, B4, 84492.7353658  , 1
 1854, QUS1/2_3,    0.739V ,    0.739V ,  20.0,  20.0, 1, Q, 1, 3266, B1, 2.0801982V , 1
 1855, QUS1,     3.00  ,    40.00  ,  20.0,  -1.0, 31, QF, 3266, 1, B1, 75342.1426967  , 1
 1858, UL1_3_8,    1.187V ,    1.187V ,  40.0,  40.0, 2, U, 54, 882, A1, 2.5285511V , 1
 1861, UL1_6_8,    1.321V ,    1.321V ,  40.0,  40.0, 2, U, 52, 882, A1, 2.6658069V , 1
 1868, UL1_20_8,    1.089V ,    1.089V ,  40.0,  40.0, 2, U, 31, 882, A1, 2.4317069V , 1
 1874, UL1_30_8,    1.299V ,    1.299V ,  40.0,  40.0, 2, U, 48, 882, A1, 2.6413368V , 1
 1876, UL1_36_8,    1.346V ,    1.346V ,  40.0,  40.0, 2, U, 879, 882, A1, 2.6902770V , 1
 1877, UL1_48_8/,    1.248V ,    1.248V ,  40.0,  40.0, 2, U, 55, 882, A1, 2.5927154V , 1
 1878, USI1_1_6,    0.756V ,    0.756V ,  40.0,  40.0, 2, U, 1, 183, A1, 2.0992482V , 1
 1879, USI1_4_6,    0.771V ,    0.771V ,  40.0,  40.0, 2, U, 1, 95, A1, 2.1147911V , 1
 1880, USI1_5_6/,    0.612V ,    0.612V ,  40.0,  40.0, 2, U, 1, 96, A1, 1.9533840V , 1
 1881, USI1_7_6,    0.756V ,    0.756V ,  40.0,  40.0, 2, U, 1, 856, A1, 2.0996467V , 1
 1882, USI1_9_6,    0.759V ,    0.759V ,  40.0,  40.0, 2, U, 1, 267, A1, 2.0992482V , 1
 1883, USI1_10_6,    0.759V ,    0.759V ,  40.0,  40.0, 2, U, 1, 951, A1, 2.0998062V , 1
 1884, USI1_12_6,    0.761V ,    0.761V ,  40.0,  40.0, 2, U, 1, 94, A1, 2.1052262V , 1
 1885, USI1_13_6/,    0.678V ,    0.678V ,  40.0,  40.0, 2, U, 1, 891, A1, 2.0212149V , 1
 1886, USI1_14_6/,    0.773V ,    0.773V ,  40.0,  40.0, 2, U, 1, 93, A1, 2.1146317V , 1
 1887, USI1_16_6/,    0.687V ,    0.687V ,  40.0,  40.0, 2, U, 1, 1000, A1, 2.0316565V , 1
 1888, USI1_17_6/,    0.716V ,    0.716V ,  40.0,  40.0, 2, U, 1, 3211, A1, 2.0607496V , 1
 1889, USI1_18_6/,    0.745V ,    0.745V ,  40.0,  40.0, 2, U, 1, 3201, A1, 2.0896036V , 1
 1890, USI1_19_6,    0.767V ,    0.767V ,  40.0,  40.0, 2, U, 1, 877, A1, 2.1091319V , 1
 1892, USI1_21_6,    0.750V ,    0.750V ,  40.0,  40.0, 2, U, 1, 3268, A1, 2.0951831V , 1
 1893, USI1_22_6,    0.739V ,    0.739V ,  40.0,  40.0, 2, U, 1, 3267, A1, 2.0801982V , 1
 1894, USI1_23_6,    0.765V ,    0.765V ,  40.0,  40.0, 2, U, 1, 92, A1, 2.1090522V , 1
 1895, USI1_24_6,    0.787V ,    0.787V ,  40.0,  40.0, 2, U, 1, 876, A1, 2.1288993V , 1
 1896, USI1_25_6,    0.763V ,    0.763V ,  40.0,  40.0, 2, U, 1, 91, A1, 2.1046683V , 1
 1897, USI1_26_6,    0.791V ,    0.791V ,  40.0,  40.0, 2, U, 1, 41, A1, 2.1341600V , 1
 1898, USI1_27_6,    0.758V ,    0.758V ,  40.0,  40.0, 2, U, 1, 3269, A1, 2.0996467V , 1
 1899, USI1_28_6/,    0.720V ,    0.720V ,  40.0,  40.0, 2, U, 1, 3275, A1, 2.0605105V , 1
 1900, USI1_29_6/,    0.759V ,    0.759V ,  40.0,  40.0, 2, U, 1, 90, A1, 2.0990091V , 1
 1901, USI1_31_6,    0.769V ,    0.769V ,  40.0,  40.0, 2, U, 1, 89, A1, 2.1097696V , 1
 1902, USI1_36_6/,    0.591V ,    0.591V ,  40.0,  40.0, 2, U, 1, 84, A1, 1.9334573V , 1
 1903, USI1_37_6/,    0.601V ,    0.601V ,  40.0,  40.0, 2, U, 1, 85, A1, 1.9430221V , 1
 1904, USI1_42_6,    0.639V ,    0.639V ,  40.0,  40.0, 2, U, 1, 83, A1, 1.9822381V , 1
 1905, USI1_43_6/,    0.600V ,    0.600V ,  40.0,  40.0, 2, U, 1, 86, A1, 1.9435004V , 1
 1906, USI1_44_6,    0.607V ,    0.607V ,  40.0,  40.0, 2, U, 1, 81, A1, 1.9482828V , 1
 1907, USI1_46_6,    0.695V ,    0.695V ,  40.0,  40.0, 2, U, 1, 88, A1, 2.0361201V , 1
 1909, USI1_48_6,    0.760V ,    0.760V ,  40.0,  40.0, 2, U, 1, 87, A1, 2.1049074V , 1
 1910, USI1_50_6,    0.771V ,    0.771V ,  40.0,  40.0, 2, U, 1, 80, A1, 2.1143129V , 1
 1911, USI1_53_6,    0.790V ,    0.790V ,  40.0,  40.0, 2, U, 1, 82, A1, 2.1338411V , 1
 1914, USI1_57_6,    0.676V ,    0.676V ,  40.0,  40.0, 2, U, 1, 306, A1, 2.0164324V , 1
 1915, USI1_58_6/,    0.691V ,    0.691V ,  40.0,  40.0, 2, U, 1, 748, A1, 2.0319753V , 1
 1916, USI1_59_6,    0.751V ,    0.751V ,  40.0,  40.0, 2, U, 1, 749, A1, 2.0950237V , 1
 1917, USI1_60_6/,    0.955V ,    0.955V ,  90.0,  90.0, 2, U, 1, 863, A1, 2.2996321V , 1
 1918, USI1_61_6/,    0.803V ,    0.803V ,  40.0,  40.0, 2, U, 1, 3241, A1, 2.1435654V , 1
 1919, USI1_69_6/,    0.782V ,    0.782V ,  40.0,  40.0, 2, U, 1, 969, A1, 2.1244357V , 1
 1920, USI1_72_6,    0.768V ,    0.768V ,  40.0,  40.0, 2, U, 1, 228, A1, 2.1094507V , 1
 1921, USI1_73_6,    0.765V ,    0.765V ,  40.0,  40.0, 2, U, 1, 227, A1, 2.1092116V , 1
 1922, USI1_76_6/,    0.654V ,    0.654V ,  40.0,  40.0, 2, U, 1, 223, A1, 1.9966651V , 1
 1923, USI1_82_6/,    0.669V ,    0.669V ,  40.0,  40.0, 2, U, 1, 639, A1, 2.0117297V , 1
 1924, USI1_84_6,    0.669V ,    0.669V ,  40.0,  40.0, 2, U, 1, 1144, A1, 2.0113312V , 1
 1925, USI1_85_6,    0.668V ,    0.668V ,  40.0,  40.0, 2, U, 1, 1024, A1, 2.0115703V , 1
 1926, USI1_86_6,    0.665V ,    0.665V ,  40.0,  40.0, 2, U, 1, 919, A1, 2.0065487V , 1
 1927, USI1_87_6,    0.668V ,    0.668V ,  40.0,  40.0, 2, U, 1, 1145, A1, 2.0114109V , 1
 1928, USI1_88_6,    0.597V ,    0.597V ,  40.0,  40.0, 2, U, 1, 216, A1, 1.9385585V , 1
 1929, USI1_91_6,    0.663V ,    0.663V ,  40.0,  40.0, 2, U, 1, 43, A1, 2.0064690V , 1
 1930, USI1_92_6/,    0.667V ,    0.667V ,  40.0,  40.0, 2, U, 1, 747, A1, 2.0109326V , 1
 1931, USI1_93_6,    0.647V ,    0.647V ,  40.0,  40.0, 2, U, 1, 212, A1, 1.9874987V , 1
 1933, USI1_95_6,    0.646V ,    0.646V ,  40.0,  40.0, 2, U, 1, 209, A1, 1.9874190V , 1
 1934, USI1_97_6/,    0.778V ,    0.778V ,  40.0,  40.0, 2, U, 1, 204, A1, 2.1189359V , 1
 1935, USI1_98_6,    0.771V ,    0.771V ,  40.0,  40.0, 2, U, 1, 102, A1, 2.1138346V , 1
 1936, USI1_99_6,    0.628V ,    0.628V ,  40.0,  40.0, 2, U, 1, 110, A1, 1.9725935V , 1
 1937, USI1_100_6,    0.781V ,    0.781V ,  40.0,  40.0, 2, U, 1, 931, A1, 2.1240371V , 1
 1938, USI1_101_6,    0.774V ,    0.774V ,  40.0,  40.0, 2, U, 1, 104, A1, 2.1142332V , 1
 1939, USI1_102_6,    0.751V ,    0.751V ,  40.0,  40.0, 2, U, 1, 114, A1, 2.0945455V , 1
 1940, USI1_103_6,    0.775V ,    0.775V ,  40.0,  40.0, 2, U, 1, 101, A1, 2.1192547V , 1
 1941, USI1_105_6,    0.777V ,    0.777V ,  40.0,  40.0, 2, U, 1, 106, A1, 2.1190953V , 1
 1942, USI1_107_6/,    0.632V ,    0.632V ,  40.0,  40.0, 2, U, 1, 99, A1, 1.9721949V , 1
 1943, USI1_108_6,    0.775V ,    0.775V ,  40.0,  40.0, 2, U, 1, 119, A1, 2.1186968V , 1
 1944, USI1_109_6,    0.778V ,    0.778V ,  40.0,  40.0, 2, U, 1, 112, A1, 2.1191750V , 1
 1945, USI1_110_6,    0.603V ,    0.603V ,  40.0,  40.0, 2, U, 1, 109, A1, 1.9429424V , 1
 1946, USI1_111_6,    0.762V ,    0.762V ,  40.0,  40.0, 2, U, 1, 100, A1, 2.1040306V , 1
 1947, USI1_112_6,    0.780V ,    0.780V ,  40.0,  40.0, 2, U, 1, 111, A1, 2.1237980V , 1
 1948, USI1_113_6,    0.628V ,    0.628V ,  40.0,  40.0, 2, U, 1, 116, A1, 1.9728326V , 1
 1949, USI1_115_6,    0.779V ,    0.779V ,  40.0,  40.0, 2, U, 1, 108, A1, 2.1237183V , 1
 1950, USI1_116_6,    0.778V ,    0.778V ,  40.0,  40.0, 2, U, 1, 98, A1, 2.1189359V , 1
 1951, USI1_117_6,    0.786V ,    0.786V ,  40.0,  40.0, 2, U, 1, 3248, A1, 2.1292181V , 1
 1952, USI1_118_6,    0.790V ,    0.790V ,  40.0,  40.0, 2, U, 1, 107, A1, 2.1340802V , 1
 1953, USI1_119_6,    0.785V ,    0.785V ,  40.0,  40.0, 2, U, 1, 103, A1, 2.1290587V , 1
 1954, USI1_121_6,    0.770V ,    0.770V ,  40.0,  40.0, 2, U, 1, 115, A1, 2.1143926V , 1
 1955, USI1_122_6/,    0.607V ,    0.607V ,  40.0,  40.0, 2, U, 1, 105, A1, 1.9483625V , 1
 1956, USI1_123_6,    0.766V ,    0.766V ,  40.0,  40.0, 2, U, 1, 113, A1, 2.1095304V , 1
 1957, USI1_125_6,    0.749V ,    0.749V ,  40.0,  40.0, 2, U, 1, 97, A1, 2.0898428V , 1
 1958, USI1_127_6,    0.698V ,    0.698V ,  40.0,  40.0, 2, U, 1, 58, A1, 2.0413808V , 1
 1959, USI1_128_6,    0.772V ,    0.772V ,  40.0,  40.0, 2, U, 1, 860, A1, 2.1144723V , 1
 1968, USI1_14_66/,    0.854V ,    0.854V ,  40.0,  40.0, 2, U, 93, 924, A1, 2.1970489V , 1
 1969, USI1_16_66/,    1.142V ,    1.142V ,  40.0,  40.0, 2, U, 1000, 924, A1, 2.4847919V , 1
 1980, USI1_29_66/,    1.359V ,    1.359V ,  40.0,  40.0, 2, U, 90, 924, A1, 2.6999216V , 1
 1982, USI1_36_66/,    1.039V ,    1.039V ,  40.0,  40.0, 2, U, 84, 924, A1, 2.3826870V , 1
 1984, USI1_42_66,    1.087V ,    1.087V ,  40.0,  40.0, 2, U, 83, 924, A1, 2.4312286V , 1
 1985, USI1_43_66/,    1.085V ,    1.085V ,  40.0,  40.0, 2, U, 86, 924, A1, 2.4270042V , 1
 1986, USI1_44_66,    1.039V ,    1.039V ,  40.0,  40.0, 2, U, 81, 924, A1, 2.3832449V , 1
 1993, USI1_57_66,    1.045V ,    1.045V ,  40.0,  40.0, 2, U, 306, 924, A1, 2.3872303V , 1
 2003, USI1_82_66/,    0.857V ,    0.857V ,  40.0,  40.0, 2, U, 639, 924, A1, 2.1970489V , 1
 2014, USI1_97_66/,    1.231V ,    1.231V ,  40.0,  40.0, 2, U, 204, 924, A1, 2.5731074V , 1
 2040, U1_2_1,    0.900V ,    0.900V ,  40.0,  40.0, 2, U, 1, 1129, A1, 2.2408082V , 1
 2041, U1_4_1,    0.618V ,    0.618V ,  40.0,  40.0, 2, U, 1, 1126, A1, 1.9627098V , 1
 2042, U1_21_1,    0.392V ,    0.392V ,  40.0,  40.0, 2, U, 1, 702, A1, 1.7333125V , 1
 2044, U1_31_1,    0.496V ,    0.496V ,  40.0,  40.0, 2, U, 1, 491, A1, 1.8408375V , 1
 2045, U1_32_1,    0.541V ,    0.541V ,  40.0,  40.0, 2, U, 1, 492, A1, 1.8847562V , 1
 2046, U1_36_1,    0.536V ,    0.536V ,  40.0,  40.0, 2, U, 1, 1109, A1, 1.8801331V , 1
 2047, U1_42_1,    0.543V ,    0.543V ,  40.0,  40.0, 2, U, 1, 1108, A1, 1.8849953V , 1
 2048, U1_52_1,    0.494V ,    0.494V ,  40.0,  40.0, 2, U, 1, 464, A1, 1.8362145V , 1
 2049, U1_58_1,    0.494V ,    0.494V ,  40.0,  40.0, 2, U, 1, 465, A1, 1.8362942V , 1
 2050, U1_66_1,    0.491V ,    0.491V ,  40.0,  40.0, 2, U, 1, 466, A1, 1.8364536V , 1
 2051, U1_94_1,    0.336V ,    0.336V ,  40.0,  40.0, 2, U, 1, 649, A1, 1.6799087V , 1
 2052, U1_95_1,    0.343V ,    0.343V ,  40.0,  40.0, 2, U, 1, 645, A1, 1.6845317V , 1
 2053, U1_100_1,    0.489V ,    0.489V ,  40.0,  40.0, 2, U, 1, 909, A1, 1.8313523V , 1
 2054, U1_102_1,    0.486V ,    0.486V ,  40.0,  40.0, 2, U, 1, 246, A1, 1.8312726V , 1
 2055, U1_108_1,    0.525V ,    0.525V ,  40.0,  40.0, 2, U, 1, 512, A1, 1.8699306V , 1
 2056, U1_109_1,    0.506V ,    0.506V ,  40.0,  40.0, 2, U, 1, 697, A1, 1.8508009V , 1
 2057, U1_120_1,    0.506V ,    0.506V ,  40.0,  40.0, 2, U, 1, 515, A1, 1.8514386V , 1
 2058, U1_121_1,    0.509V ,    0.509V ,  40.0,  40.0, 2, U, 1, 524, A1, 1.8507212V , 1
 2059, U1_123_1,    0.340V ,    0.340V ,  40.0,  40.0, 2, U, 1, 647, A1, 1.6844520V , 1
 2060, U1_124_1,    0.458V ,    0.458V ,  40.0,  40.0, 2, U, 1, 1123, A1, 1.8020998V , 1
 2061, U1_126_1,    0.489V ,    0.489V ,  40.0,  40.0, 2, U, 1, 253, A1, 1.8311929V , 1
 2062, U1_127_1,    0.487V ,    0.487V ,  40.0,  40.0, 2, U, 1, 905, A1, 1.8314321V , 1
 2064, U1_132_1,    0.507V ,    0.507V ,  40.0,  40.0, 2, U, 1, 691, A1, 1.8508806V , 1
 2065, U1_138_1,    0.340V ,    0.340V ,  40.0,  40.0, 2, U, 1, 1150, A1, 1.6847708V , 1
 2066, U1_139_1,    0.344V ,    0.344V ,  40.0,  40.0, 2, U, 1, 643, A1, 1.6848505V , 1
 2068, U1_158_1,    0.513V ,    0.513V ,  40.0,  40.0, 2, U, 1, 525, A1, 1.8557427V , 1
 2070, U1_163_1,    0.336V ,    0.336V ,  40.0,  40.0, 2, U, 1, 729, A1, 1.6797493V , 1
 2071, U1_165_1,    0.344V ,    0.344V ,  40.0,  40.0, 2, U, 1, 648, A1, 1.6846911V , 1
 2072, U1_166_1,    0.334V ,    0.334V ,  40.0,  40.0, 2, U, 1, 777, A1, 1.6750465V , 1
 2073, U1_167_1,    0.339V ,    0.339V ,  40.0,  40.0, 2, U, 1, 768, A1, 1.6799087V , 1
 2074, U1_168_1,    0.858V ,    0.858V ,  40.0,  40.0, 2, U, 1, 726, A1, 2.2019908V , 1
 2075, U1_171_1,    0.341V ,    0.341V ,  40.0,  40.0, 2, U, 1, 1151, A1, 1.6846114V , 1
 2076, U1_172_1,    0.337V ,    0.337V ,  40.0,  40.0, 2, U, 1, 771, A1, 1.6802275V , 1
 2077, U1_173_1,    0.331V ,    0.331V ,  40.0,  40.0, 2, U, 1, 769, A1, 1.6751263V , 1
